Date,Open,High,Low,Close,Volume
2019-07-30,252.449,253.467,252.055,253.129,1910697.6631221
2019-07-31,253.3,253.513,248.432,250.281,5357670.0796149
2019-08-01,250.475,253.198,247.388,248.174,7551926.4062747
2019-08-02,247.34,247.512,244.848,246.342,5794480.4644801
2019-08-05,242.48,242.575,237.081,239.085,8024444.8970364
2019-08-06,240.591,242.384,239.24,242.162,4764866.4921981
2019-08-07,239.333,243.074,237.352,242.337,4649695.0717073
2019-08-08,243.754,247.071,243.237,247.061,3948726.0713722
2019-08-09,246.265,246.794,243.754,245.326,2854800.9971208
2019-08-12,243.985,244.512,241.54,242.49,2048805.5172777
2019-08-13,242.143,247.532,241.856,246.208,3715773.1900473
2019-08-14,242.47,243.006,238.798,238.798,4751784.9950335
2019-08-15,239.757,240.37,237.666,239.545,3037065.6848869
2019-08-16,241.091,243.476,241.041,243.064,2655853.7493342
2019-08-19,245.951,246.65,245.287,246.044,1561895.2932718
2019-08-20,245.584,246.054,244.033,244.138,2035181.5656852
2019-08-21,246.142,246.458,245.527,246.122,2195879.517217
2019-08-22,246.784,247.359,244.425,246.025,2058579.0856138
2019-08-23,244.886,246.372,238.586,239.71,4600753.1641339
2019-08-26,241.761,242.384,240.37,242.384,2479425.6625756
2019-08-27,243.689,244.004,240.763,241.406,2718289.2108011
2019-08-28,240.782,243.265,240.111,243.103,3409768.3881932
2019-08-29,245.517,246.736,244.608,246.255,3414697.4212157
2019-08-30,247.579,247.646,245.296,246.162,4593339.272559
2019-09-03,244.549,245.413,243.476,244.808,3677668.8960339
2019-09-04,246.755,247.492,246.044,247.416,1622055.5756864
2019-09-05,249.793,251.508,249.688,250.695,1916900.4208687
2019-09-06,251.031,251.461,250.39,250.866,2063309.9141338
2019-09-09,251.846,251.856,250.168,250.916,2355602.0939603
2019-09-10,250.31,250.983,249.131,250.974,2040899.2439914
2019-09-11,251.24,252.794,250.666,252.794,2269976.7057016
2019-09-12,253.599,254.575,252.871,253.552,2655585.651665
2019-09-13,254.049,254.346,253.081,253.486,2501179.128315
2019-09-16,252.382,253.023,252.055,252.642,1562968.7271299
2019-09-17,252.459,253.387,252.345,253.329,1954674.0263174
2019-09-18,252.929,253.581,251.051,253.495,2215655.1106579
2019-09-19,253.868,254.74,253.148,253.437,2480066.1760731
2019-09-20,254.03,254.232,251.557,252.065,2251108.680246
2019-09-23,251.645,252.842,251.405,252.247,1416445.5270712
2019-09-24,253.227,253.581,249.314,250.168,5595605.1962234
2019-09-25,250.281,252.094,248.911,251.684,2892396.2185173
2019-09-26,251.694,251.884,249.86,251.183,2558310.0113862
2019-09-27,251.894,251.913,248.364,249.775,3082536.9273037
2019-09-30,250.31,251.626,250.281,251.001,2971499.6354622
2019-10-01,251.786,252.382,247.79,248,4049774.8994695
2019-10-02,246.525,246.525,242.412,243.609,4856245.0269369
2019-10-03,243.409,245.603,240.869,245.547,3252722.6154152
2019-10-04,246.265,249.112,246.182,248.95,2073025.0643008
2019-10-07,248.222,249.678,247.609,247.895,1985991.3808929
2019-10-08,246.112,246.794,243.965,244.033,2345582.3347685
2019-10-09,245.902,247.176,245.296,246.312,2136841.6981955
2019-10-10,246.238,248.808,246.083,248,1710549.7133232
2019-10-11,250.569,252.623,250.427,250.589,3053630.3653873
2019-10-14,250.281,250.876,249.984,250.37,1321135.2409119
2019-10-15,251.26,253.467,251.164,252.774,1948094.6800162
2019-10-16,252.372,252.968,251.941,252.382,1252642.0239399
2019-10-17,253.457,253.897,252.476,253.052,3370202.5967692
2019-10-18,252.633,253.198,251.203,252.008,1254220.3576888
2019-10-21,253.274,253.897,252.823,253.781,3278019.769023
2019-10-22,254.223,254.444,252.784,252.871,1740528.665916
2019-10-23,252.678,253.676,252.476,253.636,1410379.4261134
2019-10-24,254.482,254.594,253.274,254.049,2413257.6973723
2019-10-25,253.542,255.562,253.495,255.095,5975437.0025299
2019-10-28,256.206,256.955,256.206,256.581,1957470.7961658
2019-10-29,256.294,257.3,256.167,256.436,1737188.3984582
2019-10-30,256.61,257.54,255.413,257.32,1975879.8217209
2019-10-31,257.222,257.222,255.191,256.494,2512595.7076586
2019-11-01,257.876,258.948,257.741,258.939,2571523.9926129
2019-11-04,260.404,260.481,259.63,259.954,4130636.0773971
2019-11-05,260.202,260.424,259.39,259.63,3262047.6156667
2019-11-06,259.704,259.974,258.863,259.762,1583687.3567301
2019-11-07,261.008,261.738,260.202,260.673,2927828.9244734
2019-11-08,260.357,261.335,259.669,261.335,2529953.206169
2019-11-11,260.06,260.924,259.878,260.807,1222585.8759092
2019-11-12,261.124,262.171,260.607,261.345,1887009.0955295
2019-11-13,260.424,261.815,260.212,261.459,1877907.3361387
2019-11-14,261.183,261.901,260.569,261.815,2444811.8541691
2019-11-15,263.012,263.75,262.41,263.75,2055308.7113227
2019-11-18,263.511,264.154,263.08,263.923,2485235.1408619
2019-11-19,264.497,264.497,263.241,263.79,3583787.7686557
2019-11-20,263.271,263.741,261.42,262.849,3069689.1028157
2019-11-21,262.898,263.012,261.671,262.429,2510130.6695566
2019-11-22,263.119,263.223,262.081,263.022,1375884.5404085
2019-11-25,263.914,265.047,263.886,265.027,2224292.6542401
2019-11-26,265.094,265.821,264.797,265.554,1957991.3437802
2019-11-27,266.167,266.837,265.896,266.818,1771630.0819019
2019-11-29,266.349,266.558,265.628,265.793,2159469.3501092
2019-12-02,266.147,266.147,263.204,263.627,4803294.1725052
2019-12-03,261.067,261.931,259.752,261.795,3529791.6462686
2019-12-04,262.802,264.01,262.477,263.442,3464159.8764035
2019-12-05,264.136,264.136,262.687,263.95,1734622.1717417
2019-12-06,265.726,266.724,265.686,266.29,1747909.1756799
2019-12-09,266.005,266.598,265.428,265.466,1607654.4538079
2019-12-10,265.466,266.062,264.595,265.207,1980386.3661987
2019-12-11,265.601,266.185,265.247,265.925,1994363.9563508
2019-12-12,265.985,268.965,265.756,268.256,3559252.1376102
2019-12-13,268.045,269.579,267.307,268.353,3823266.7940205
2019-12-16,270.039,270.817,270,270.258,3412703.9011933
2019-12-17,270.701,270.893,270.258,270.308,3973926.2090918
2019-12-18,270.73,270.921,270.318,270.328,3578772.151561
2019-12-19,270.509,271.535,270.49,271.458,2534168.7029825
2019-12-20,272.445,273.27,272.351,272.829,5414418.1150418
2019-12-23,273.414,273.452,272.945,273.107,2513038.0166536
2019-12-24,273.298,273.337,272.82,273.107,1411358.9736283
2019-12-26,273.48,274.517,273.443,274.497,2584733.8011133
2019-12-27,275.283,275.283,274.016,274.497,2405353.5104492
2019-12-30,274.574,274.659,272.494,272.99,2539363.7473111
2019-12-31,272.512,273.875,272.195,273.702,2715644.7454651
2020-01-02,275.073,276.144,274.19,276.117,3404135.207596
2020-01-03,273.164,275.139,272.99,274.096,3510373.8641138
2020-01-06,272.405,275.195,272.351,275.131,3006791.5119035
2020-01-07,274.64,275.054,273.93,274.365,2577321.9959017
2020-01-08,274.536,276.943,274.305,275.8,4025137.0366279
2020-01-09,277.344,277.756,276.74,277.687,2349446.2793854
2020-01-10,278.253,278.36,276.451,276.893,3963149.1000641
2020-01-13,277.507,278.801,277.103,278.725,2959910.931156
2020-01-14,278.389,279.357,277.883,278.34,2832374.6792545
2020-01-15,278.311,279.711,278.227,278.973,3050267.1479345
2020-01-16,280.305,281.312,280.105,281.302,2791173.1790941
2020-01-17,282.003,282.405,281.466,282.272,2397191.6576728
2020-01-21,281.351,282.424,281.276,281.687,2980603.4812162
2020-01-22,282.51,283.057,281.582,281.754,2988619.2885697
2020-01-23,281.129,282.194,280.058,282.042,2888945.3738107
2020-01-24,282.608,282.693,278.311,279.471,3726683.8263188
2020-01-27,274.659,276.394,274.285,275.015,4649426.9740382
2020-01-28,276.366,278.706,275.944,278.004,3850235.1245386
2020-01-29,279.231,279.376,277.517,277.717,2974520.6893529
2020-01-30,275.782,278.771,275.083,278.58,4790636.2070669
2020-01-31,277.995,278.15,272.694,273.604,6684163.1011836
2020-02-03,274.917,277.288,274.842,275.591,3530513.5279303
2020-02-04,278.964,280.564,278.647,279.838,2477935.999262
2020-02-05,282.588,283.2,281.158,282.989,3296253.5400707
2020-02-06,283.872,284.139,282.951,283.958,2081038.785291
2020-02-07,282.97,283.67,281.974,282.529,2430929.1935419
2020-02-10,281.647,284.581,281.609,284.553,2428401.5645444
2020-02-11,285.847,286.547,284.63,285.06,2635807.971861
2020-02-12,286.422,287.085,286.067,286.892,2286618.58164
2020-02-13,285.53,287.506,285.319,286.613,2208452.9849463
2020-02-14,286.938,287.142,285.914,287.095,1769427.9255611
2020-02-18,286.135,286.672,285.012,286.297,3245503.7987981
2020-02-19,287.226,288.31,286.948,287.687,2439865.0870596
2020-02-20,287.16,287.937,283.747,286.557,4990169.7229082
2020-02-21,285.263,285.511,282.789,283.576,2894896.7247934
2020-02-24,274.766,277.008,273.117,274.096,7670126.1829271
2020-02-25,275.492,275.954,264.958,265.869,9149531.8918061
2020-02-26,267.048,270.442,264.164,264.698,11115258.427091
2020-02-27,259.6,263.223,252.929,252.959,16100113.139788
2020-02-28,245.489,252.515,242.653,251.433,25207726.86568
2020-03-02,253.542,262.812,250.29,262.649,13432355.645307
2020-03-03,263.09,266.779,252.929,255.413,10597794.457435
2020-03-04,260.212,266.147,257.876,266.005,5678231.4374047
2020-03-05,259.372,262.227,255.008,257.08,6722277.8270131
2020-03-06,249.18,253.963,246.669,252.774,7207706.7331582
2020-03-09,234.906,241.482,232.385,233.277,17752458.536182
2020-03-10,242.143,245.258,232.403,245.258,11702709.44976
2020-03-11,238.596,239.583,230.189,233.085,12390470.727958
2020-03-12,218.399,226.518,209.915,210.538,26536959.282111
2020-03-13,223.719,230.343,212.042,230.208,21012493.854558
2020-03-16,207.173,218.245,202.802,203.195,18579160.127445
2020-03-17,207.999,217.489,201.357,216.492,16259879.530158
2020-03-18,200.867,208.927,193.648,204.643,21705129.920335
2020-03-19,203.062,210.09,197.185,204.826,13383080.962805
2020-03-20,207.125,208.766,195.25,195.902,12406424.104044
2020-03-23,194.873,195.94,186.43,189.88,15197789.228552
2020-03-24,201.164,208.516,199.716,207.999,14157168.647292
2020-03-25,209.167,218.927,204.806,210.673,12775512.183134
2020-03-26,213.136,224.448,212.742,223.327,13350776.758444
2020-03-27,216.33,222.79,214.44,216.472,12016322.174964
2020-03-30,218.38,224.132,216.578,223.461,9388628.0695266
2020-03-31,222.606,224.917,218.859,220.163,11172637.587381
2020-04-01,211.881,214.786,208.353,210.221,14748132.06238
2020-04-02,209.474,215.85,208.908,215.14,7042681.6643825
2020-04-03,214.219,216.34,209.483,211.978,5905819.2358016
2020-04-06,220.279,228.031,219.32,226.385,8201249.5723497
2020-04-07,234.197,235.004,226.317,226.509,13916011.142746
2020-04-08,228.915,235.233,226.883,234.207,7485414.1911459
2020-04-09,237.159,240.207,235.318,237.674,9479796.9247655
2020-04-13,236.709,236.997,231.839,235.368,8246784.4488435
2020-04-14,240.064,243.228,239.094,242.555,7133160.976589
2020-04-15,237.12,238.816,235.289,237.274,5258984.0578235
2020-04-16,238.475,239.183,235.567,238.484,6632493.2737469
2020-04-17,243.829,245.413,241.233,245.067,7248981.25603
2020-04-20,241.368,244.588,240.39,240.64,6990727.0483712
2020-04-21,236.353,237.515,232.403,233.294,7020145.8124491
2020-04-22,237.832,240.054,236.565,238.425,6060721.2704078
2020-04-23,239.612,242.536,238.166,238.375,8245722.4899828
2020-04-24,239.844,242.355,237.925,241.829,5131343.4877629
2020-04-27,243.563,246.255,243.169,245.326,4186893.8174757
2020-04-28,248.652,248.94,243.82,244.186,6292385.8224664
2020-04-29,249.104,251.913,248.125,250.502,7285916.1434788
2020-04-30,249.2,249.668,246.553,248.298,7945809.8686262
2020-05-01,243.679,244.348,240.531,241.53,5153352.5329923
2020-05-04,239.767,242.536,238.484,242.298,4441507.3213782
2020-05-05,244.915,247.111,244.108,244.531,4773098.2381411
2020-05-06,246.073,246.429,242.766,242.892,3250165.7773331
2020-05-07,245.843,247.56,245.326,245.758,3668392.9253172
2020-05-08,248.7,250.206,247.637,249.86,3449754.5817987
2020-05-11,248.01,251.183,247.685,249.898,3731960.2388115
2020-05-12,250.974,251.367,244.808,244.886,5550508.4559983
2020-05-13,244.366,245.326,238.317,240.531,6042764.9856635
2020-05-14,238.29,243.554,236.104,243.428,8323397.7913281
2020-05-15,241.271,244.598,240.37,244.531,3642526.1945603
2020-05-18,250.38,253.523,250.13,251.988,7281650.5739489
2020-05-19,251.557,253.09,249.449,249.621,5293693.8389365
2020-05-20,252.784,254.511,252.565,253.705,5266933.1015551
2020-05-21,253.608,254.317,250.944,251.866,3852453.9717849
2020-05-22,251.701,252.594,250.549,252.439,2470226.8872967
2020-05-26,257.989,258.191,255.218,255.689,5283632.352481
2020-05-27,258.229,259.4,253.666,259.4,5542469.6986497
2020-05-28,260.319,262.181,258.259,258.91,4985802.9647638
2020-05-29,258.459,260.617,255.996,260.05,7585264.403594
2020-06-01,259.42,261.691,258.976,261.201,4202917.0867299
2020-06-02,261.978,263.329,260.712,263.329,4672778.5939766
2020-06-03,265.112,267.665,264.881,266.827,5989632.6176347
2020-06-04,265.869,267.489,264.211,266.137,4107723.6369089
2020-06-05,271.104,274.593,271.084,272.945,6470951.388307
2020-06-08,273.71,276.385,273.202,276.241,5980600.7514105
2020-06-09,273.769,275.522,272.964,274.285,5041188.6050315
2020-06-10,274.727,275.532,271.996,272.58,6026763.6232228
2020-06-11,266.204,273.777,256.397,256.858,8334810.1979454
2020-06-12,263.397,264.164,255.172,259.954,6704019.0196071
2020-06-15,254.624,263.397,253.581,262.321,4766878.7894892
2020-06-16,269.636,269.781,262.918,267.46,5695830.9540445
2020-06-17,268.41,268.687,265.756,266.243,2864397.2245862
2020-06-18,264.919,266.914,264.527,266.492,2964929.6777954
2020-06-19,269.627,269.839,263.702,264.919,3742966.8477894
2020-06-22,264.356,266.992,263.309,266.684,2708647.0833455
2020-06-23,269.129,269.991,267.498,267.874,2693100.548079
2020-06-24,265.945,266.529,259.353,261.028,4875486.5114026
2020-06-25,260.53,264.116,258.641,263.79,4192501.9617147
2020-06-26,262.82,263.003,257.05,257.596,4818128.2147443
2020-06-29,258.746,261.394,256.706,261.374,3707623.8554501
2020-06-30,260.979,266.272,260.847,264.854,5581551.4538151
2020-07-01,265.726,267.728,265.324,266.676,3972972.7411167
2020-07-02,269.829,271.037,267.422,268.006,3917871.8894236
2020-07-06,271.621,272.465,270.902,272.167,3824496.7051175
2020-07-07,270.681,272.562,269.022,269.348,3660173.6975532
2020-07-08,270.059,271.507,268.455,271.343,2604977.783089
2020-07-09,271.938,272.205,266.714,269.962,3386589.936399
2020-07-10,269.79,272.867,268.505,272.674,2902669.470836
2020-07-13,274.824,277.018,269.694,270.202,3914496.1537916
2020-07-14,268.936,274.086,267.835,273.826,4337408.2303057
2020-07-15,276.769,277.304,274.115,276.241,7064490.4187463
2020-07-16,274.545,275.772,273.921,275.454,3299120.2030857
2020-07-17,276.33,276.923,274.497,276.164,2403496.6472153
2020-07-20,275.973,279.099,275.293,278.467,2718053.4517613
2020-07-21,280.219,280.651,278.16,279.05,3543121.420652
2020-07-22,278.666,280.852,278.561,280.632,4410218.1327058
2020-07-23,280.278,280.899,276.021,277.296,3731713.0047741
2020-07-24,275.532,276.414,274.066,275.502,3050952.5182406
2020-07-27,276.107,277.64,275.425,277.507,2411393.5318672
2020-07-28,276.769,277.843,275.473,275.792,3355508.3408633
2020-07-29,276.596,279.653,276.501,279.118,2537152.2023359
2020-07-30,276.347,278.513,274.419,278.111,3158791.4153207
2020-07-31,279.828,280.431,275.896,280.431,4773537.4175913
2020-08-03,281.877,282.97,281.389,282.204,4033402.164382
2020-08-04,281.476,283.374,281.476,283.374,2278571.4788388
2020-08-05,284.649,285.386,284.369,285.157,2804578.0625521
2020-08-06,284.62,287.15,284.315,287.065,4374924.1699013
2020-08-07,286.154,287.437,285.309,287.217,3552475.6299881
2020-08-10,287.697,288.283,285.866,288.127,2266734.4973135
2020-08-11,289.231,289.796,285.08,285.797,3821735.4034434
2020-08-12,288.042,290.439,288.003,289.721,3160848.5694202
2020-08-13,289.02,290.412,288.339,289.222,4359980.5935949
2020-08-14,288.884,289.701,288.127,289.222,2245199.0565269
2020-08-17,290.094,290.495,289.768,290.162,2336512.914007
2020-08-18,290.553,291.138,289.001,290.765,2585279.3850859
2020-08-19,291.138,291.8,289.03,289.529,2673544.0227725
2020-08-20,287.917,290.869,287.831,290.448,2578268.1616057
2020-08-21,290.132,291.638,289.835,291.482,2478696.4786427
2020-08-24,293.755,294.504,292.834,294.437,2514368.0731835
2020-08-25,294.991,295.537,293.89,295.48,3093612.3862665
2020-08-26,295.979,298.673,295.528,298.492,2788783.2500666
2020-08-27,299.229,300.426,297.589,299.085,2456976.3947142
2020-08-28,300.09,301.156,298.98,301.04,3786974.5064323
2020-08-31,300.878,301.664,299.774,299.977,5423478.1471688
2020-09-01,300.715,302.852,299.909,302.787,3221976.9243522
2020-09-02,304.576,308.068,303.496,307.184,5642958.3382322
2020-09-03,305.584,306.035,294.178,296.563,7375409.6490808
2020-09-04,296.947,298.643,286.786,294.188,5494059.8136882
2020-09-08,289.067,290.226,285.797,286.097,4578361.2712601
2020-09-09,289.825,294.042,289.01,291.731,3574110.173026
2020-09-10,293.468,294.09,285.769,286.642,3840736.9561428
2020-09-11,288.33,289.289,284.236,286.863,3949109.9621981
2020-09-14,289.758,292.241,289.307,290.592,3270466.0911147
2020-09-15,292.932,293.659,291.109,292.078,2751268.3536528
2020-09-16,293.25,294.512,290.649,290.908,2478695.4354611
2020-09-17,286.383,289.931,285.905,288.357,3048120.280218
2020-09-18,289.153,289.193,282.72,285.012,3660984.2496503
2020-09-21,280.767,281.974,277.382,281.915,4855077.7067353
2020-09-22,283.23,285.233,280.949,284.773,2933839.736807
2020-09-23,285.272,285.511,277.687,278.179,2949090.0085014
2020-09-24,276.884,281.706,275.703,278.935,3350267.3965448
2020-09-25,278.072,284.11,277.278,283.392,2872238.8206138
2020-09-28,287.275,288.772,286.336,288.147,2608922.0526886
2020-09-29,287.957,288.579,285.896,286.498,2458690.3420701
2020-09-30,287.207,291.628,287.026,288.713,4586877.8057778
2020-10-01,291.071,291.952,288.818,290.543,3202818.8944138
2020-10-02,285.962,289.585,285.482,287.841,3330093.3077358
2020-10-05,289.691,293.064,289.691,292.872,2519561.0311488
2020-10-06,293.027,294.964,288.273,288.782,3612176.9125022
2020-10-07,291.482,294.484,291.482,293.736,1819862.6259928
2020-10-08,295.575,296.41,294.704,296.334,1845311.0409314
2020-10-09,297.925,299.459,297.34,298.97,2977367.5319176
2020-10-12,301.368,305.201,300.926,303.783,2338227.9045443
2020-10-13,303.706,303.792,300.965,301.846,2376008.8122643
2020-10-14,302.392,303.398,299.296,299.957,2032941.8548071
2020-10-15,296.278,300.016,295.817,299.613,2650247.6914585
2020-10-16,300.917,302.383,299.267,299.354,1779478.9802006
2020-10-19,300.579,301.137,294.052,294.82,2375841.9032096
2020-10-20,296.058,299.056,295.405,295.989,3267726.6962539
2020-10-21,295.989,297.973,295.222,295.463,2778794.7863225
2020-10-22,295.674,297.627,293.726,297.071,2517372.4361687
2020-10-23,298.282,298.282,295.835,298.097,1523225.5948355
2020-10-26,294.954,295.692,289.374,292.606,3554650.6636076
2020-10-27,292.971,293.24,291.443,291.638,2340170.3086688
2020-10-28,286.336,286.92,281.168,281.6,6021122.0971728
2020-10-29,281.832,287.398,280.305,284.562,5717124.3767018
2020-10-30,282.989,284.218,278.131,281.36,6278972.5935556
2020-11-02,284.695,286.508,282.125,284.639,4348067.4598135
2020-11-03,287.697,291.62,287.256,289.662,3599961.2560591
2020-11-04,293.918,299.967,292.798,296.179,6127380.5741411
2020-11-05,301.183,303.637,300.791,301.979,4209417.1512301
2020-11-06,301.644,303.043,299.766,301.942,3879443.1659349
2020-11-09,313.779,314.558,305.259,305.72,8628458.5138415
2020-11-10,304.781,306.208,302.239,305.315,4391144.6004764
2020-11-11,307.263,308.288,306.083,307.463,2955422.1207653
2020-11-12,306.62,307.282,302.862,304.616,2706391.7247435
2020-11-13,306.342,309.428,305.833,308.757,2129542.5565958
2020-11-16,311.24,312.61,310.061,312.506,3216783.9663869
2020-11-17,310.377,312.027,308.969,310.942,3252355.4154948
2020-11-18,311.221,311.683,307.136,307.165,2821523.5043337
2020-11-19,306.64,308.825,305.383,308.46,3156477.6385494
2020-11-20,308.202,308.43,306.293,306.381,3748306.8943593
2020-11-23,308.076,309.303,305.978,308.211,2368438.4434506
2020-11-24,310.636,313.676,309.783,313.186,2834208.5924933
2020-11-25,313.13,313.13,311.693,312.679,2404909.1150909
2020-11-27,313.713,314.019,312.669,313.569,1049306.1111954
2020-11-30,312.88,313.09,309.725,312.161,4449631.6196173
2020-12-01,315.228,317.009,314.671,315.591,3449501.088672
2020-12-02,314.576,316.359,314.059,316.264,2419268.5097058
2020-12-03,316.167,317.47,315.208,316.167,3038115.1255685
2020-12-04,316.725,318.918,316.686,318.891,3098002.094406
2020-12-07,318.191,318.717,317.116,318.294,2066083.7339871
2020-12-08,317.096,319.734,317.057,319.225,2068935.7924599
2020-12-09,319.821,319.954,315.554,316.388,2712114.6189576
2020-12-10,315.075,317.204,314.231,316.236,2918204.5311051
2020-12-11,314.661,316.061,313.215,315.83,2544533.7552813
2020-12-14,317.905,318.872,314.279,314.394,2828776.7459434
2020-12-15,316.857,318.727,315.535,318.727,2943827.1573694
2020-12-16,318.908,320.05,318.095,319.225,3136224.2679394
2020-12-17,320.731,321.181,319.974,320.962,2799324.6000545
2020-12-18,321.304,321.412,317.846,319.675,6420929.7877858
2020-12-21,316.09,319.427,313.541,318.678,4175108.9950302
2020-12-22,318.927,319.004,317.047,318.055,2527226.3294874
2020-12-23,318.994,320.146,318.191,318.304,3907769.718886
2020-12-24,318.833,319.599,318.265,319.58,1536365.510169
2020-12-28,322.006,322.695,321.393,322.36,2970328.1425343
2020-12-29,323.798,323.913,321.191,321.68,2712117.7485024
2020-12-30,322.522,323.117,321.851,322.11,2132232.9219217
2020-12-31,322.081,324.488,321.526,323.846,3722210.663652
2021-01-04,325.103,325.168,316.005,319.456,5733627.5094884
2021-01-05,318.862,322.63,318.853,321.554,3501886.5386809
2021-01-06,320.183,326.501,319.715,323.51,5099344.9356078
2021-01-07,325.791,329.041,325.6,328.352,3861806.0947578
2021-01-08,329.674,330.376,326.616,330.183,3988740.4308807
2021-01-11,327.297,329.617,327.144,328.034,3170921.5308731
2021-01-12,328.199,328.993,326.002,328.063,2439207.8826565
2021-01-13,328.014,329.837,327.258,328.888,3226179.9029866
2021-01-14,329.646,330.087,327.479,327.766,3711728.7750149
2021-01-15,326.28,327.019,323.701,325.438,3844074.0940559
2021-01-19,327.719,328.476,326.367,328.004,3644176.5078389
2021-01-20,330.087,333.289,329.751,332.443,3099513.6645329
2021-01-21,333.046,333.403,331.965,332.76,2740792.7241051
2021-01-22,331.101,332.646,330.73,331.592,1923204.3672295
2021-01-25,332.34,333.26,327.882,332.925,3766440.5199741
2021-01-26,333.787,334.18,332.233,332.415,2579143.3909614
2021-01-27,329.358,329.377,322.246,324.363,5317353.1974446
2021-01-28,326.002,330.805,325.638,327.087,3642475.0786622
2021-01-29,325.379,326.233,319.024,320.537,6159233.0808732
2021-02-01,323.798,326.818,321.69,325.82,3538281.0580649
2021-02-02,328.908,331.995,328.859,330.489,3136294.161106
2021-02-03,331.409,332.415,329.674,330.824,3600684.1809024
2021-02-04,331.802,334.554,331.61,334.535,2110166.5017047
2021-02-05,336.298,336.517,334.803,335.858,2219916.5074615
2021-02-08,337.276,338.329,336.451,338.329,3577613.1768122
2021-02-09,337.544,338.579,337.133,338.053,2007113.7217692
2021-02-10,339.73,339.806,335.722,337.918,2547058.2547341
2021-02-11,338.943,339.317,336.24,338.475,2374270.8717318
2021-02-12,337.746,340.334,337.66,340.199,2275860.2498809
2021-02-16,341.234,341.443,339.202,339.903,4678553.6472704
2021-02-17,338.294,340.132,337.276,339.979,3417385.7001785
2021-02-18,337.563,339.156,335.904,338.504,3201921.7582446
2021-02-19,339.673,339.903,337.467,337.871,2639481.0142466
2021-02-22,335.28,337.515,335.013,335.215,3492620.9997801
2021-02-23,333.269,336.931,329.348,335.647,5572783.5125337
2021-02-24,334.659,339.778,333.757,339.376,3503482.6065167
2021-02-25,338.294,339.481,329.856,331.236,7481091.2466284
2021-02-26,333.056,334.016,327.633,329.406,8043861.6360096
2021-03-01,334.094,338.636,334.045,337.448,3953495.4976111
2021-03-02,337.677,337.908,334.659,334.833,5797300.1843235
2021-03-03,334.237,335.09,330.316,330.412,6704712.7353658
2021-03-04,330.249,332.627,322.178,326.347,7009117.2966577
2021-03-05,329.568,333.306,322.821,332.321,9255608.8551772
2021-03-08,333.212,335.819,330.412,330.7,6010474.3426627
2021-03-09,334.284,337.756,333.787,335.31,6447302.461615
2021-03-10,337.612,339.069,336.278,337.401,7674469.9910765
2021-03-11,339.855,342.769,339.376,340.947,3545400.7724308
2021-03-12,339.693,341.523,338.906,341.433,5144329.0122209
2021-03-15,341.732,343.679,339.654,343.41,3356021.5862066
2021-03-16,344.032,344.668,342.289,343.028,3924996.8196973
2021-03-17,341.888,344.926,340.726,344.15,5318608.1448999
2021-03-18,341.791,343.689,338.533,339.097,5384869.9964465
2021-03-19,338.887,340.315,336.527,338.485,5712550.0254206
2021-03-22,339.021,342.531,338.991,341.157,3627043.2933708
2021-03-23,340.642,341.991,337.802,338.656,5258169.3330002
2021-03-24,339.903,341.351,336.796,336.796,4350125.6570947
2021-03-25,335.511,339.453,333.699,338.675,5823498.6468267
2021-03-26,339.826,344.541,339.231,344.198,3513858.0906313
2021-03-29,342.845,344.839,341.453,343.986,3324227.4976436
2021-03-30,342.835,343.679,341.612,343.114,3908878.6209183
2021-03-31,343.602,345.912,343.602,344.477,7900254.1285006
2021-04-01,346.267,348.252,346.115,348.127,5427321.2281541
2021-04-05,350.705,353.716,350.629,353.15,3980714.1917114
2021-04-06,352.737,353.965,352.382,352.949,3789717.030838
2021-04-07,352.834,353.725,352.431,353.39,2928242.0243839
2021-04-08,354.569,355.116,353.707,355.106,4176708.1924108
2021-04-09,354.992,357.81,354.903,357.663,2778741.5840614
2021-04-12,357.158,358.039,356.562,357.83,2905645.6679182
2021-04-13,357.78,359.438,357.359,358.797,3157346.6088156
2021-04-14,358.807,359.814,357.158,357.645,3903473.8970899
2021-04-15,359.638,361.721,359.592,361.48,3779498.0239621
2021-04-16,362.688,363.245,361.386,362.765,3439633.6339925
2021-04-19,361.797,362.248,359.678,360.964,4172816.0818908
2021-04-20,359.796,360.418,356.928,358.317,4343076.879077
2021-04-21,357.692,361.843,357.562,361.682,3849562.2724117
2021-04-22,361.509,362.268,357.396,358.364,4193198.8070182
2021-04-23,358.912,363.542,358.807,362.19,4000928.9646024
2021-04-26,362.861,363.532,362.468,362.976,3305067.381342
2021-04-27,363.293,363.465,361.892,362.871,3564618.2637198
2021-04-28,363.197,364.204,362.392,362.698,4188304.1989882
2021-04-29,365.381,365.708,361.98,365.113,4452155.0758885
2021-04-30,363.025,363.811,361.902,362.708,5519565.6036143
2021-05-03,364.578,364.94,363.062,363.522,4421413.5575518
2021-05-04,361.702,362.121,357.859,361.298,5801338.3402663
2021-05-05,362.851,363.025,360.856,361.366,2452684.7456445
2021-05-06,361.452,364.394,359.583,364.31,5009915.0640829
2021-05-07,365.019,367.529,364.356,366.905,3718997.6643485
2021-05-10,367.27,367.511,363.187,363.321,6284692.3582249
2021-05-11,359.084,360.964,356.438,360.139,7489034.0312704
2021-05-12,357.463,358.622,351.875,352.441,8150995.3423333
2021-05-13,353.851,358.422,353.812,356.64,7601863.509087
2021-05-14,359.143,362.909,359.143,362.112,5465327.4630979
